,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z
315747,315747,0,1686581025,965867043,-2.481727361679077,-20.329429626464844,0.701913595199585,0.0313664916382159,-0.021327043504573,-0.8314187929326956
315748,315748,0,1686581026,974510908,-2.9290084838867188,-21.276103973388672,0.7952277660369873,0.0080470130357964,-0.0130227167924249,-0.8543193023272092
315749,315749,0,1686581027,983059883,-3.3757998943328857,-22.2462158203125,0.7889912128448486,0.0034671622226553,0.033374679252863,-0.8211497223705216
315750,315750,0,1686581028,991748095,-3.8290555477142334,-23.209577560424805,0.8816667199134827,0.0218102504009852,0.0030405358716623,-0.7905495698944592
315751,315751,0,1686581029,395142078,-4.0641961097717285,-23.579639434814453,0.8990212678909302,0.0372787597485566,0.0017643373728414,-0.8505626767234669
315752,315752,0,1686581030,403706074,-4.567097187042236,-24.57143783569336,0.9199648499488832,0.0455302027807265,-0.0117097506715545,-0.8507989413898298
315753,315753,0,1686581031,412378073,-4.997202396392822,-25.56064224243164,0.9196761846542358,0.0662724310179313,-0.0404033336043727,-0.8179195250724769
315754,315754,0,1686581032,420938015,-5.552699565887451,-26.55883026123047,0.9760178923606871,0.0551999040965182,-0.0193523612069974,-0.8642506799097344
315755,315755,0,1686581033,429546118,-6.219663619995117,-27.51156997680664,1.062163233757019,0.0149444861254994,-0.0209057446000894,-0.8945125548186038
315756,315756,0,1686581034,438131094,-6.701200008392334,-28.508377075195312,1.2174501419067385,0.0124958893846989,-0.0179655381646516,-0.9050029093808448
315757,315757,0,1686581035,850178003,-7.196554660797119,-29.445152282714844,1.5281271934509275,-0.0161413261331889,0.006383216403736,-0.9217377755216042
315758,315758,0,1686581037,867429018,-7.49548864364624,-29.61320304870605,1.527357578277588,-0.0707422578825886,0.0933579864623642,-0.9037874292167865
315759,315759,0,1686581039,77702045,-7.837365627288818,-29.97571563720703,1.4743218421936035,-0.0811686115413333,0.072439832718754,-0.8543720477567096
315760,315760,0,1686581040,489772081,-7.8820295333862305,-30.61870384216309,1.3950625658035278,-0.0434901789365514,0.0338534868774041,-0.7975756746289017
315761,315761,0,1686581041,94944000,-7.846286773681641,-31.117401123046875,1.4213876724243164,-0.0276788451934146,0.0448980247667535,-0.714915605056213
315762,315762,0,1686581041,296664000,-7.75497579574585,-31.303449630737305,1.4491394758224487,-0.0324815021293539,0.0598092723913651,-0.6199155714342729
315763,315763,0,1686581041,700086117,-7.458705902099609,-31.586261749267575,1.4899697303771973,-0.0317445633290316,0.0788702709407893,-0.5231502478201523
315764,315764,0,1686581042,305305004,-7.191190242767334,-31.979814529418945,1.5622413158416748,-0.0373346923664321,0.0815447346281847,-0.4158588544305299
315765,315765,0,1686581042,910454035,-6.773253917694092,-32.188323974609375,1.2427581548690796,-0.1374645834864707,0.1145936675778862,-0.4219676848341295
315766,315766,0,1686581044,120826006,-5.891794681549072,-32.60392379760742,1.3089886903762815,-0.0731565880179074,-0.004008539733167,-0.321257204613634
315767,315767,0,1686581044,524216890,-5.587873458862305,-32.830894470214844,1.2691216468811035,-0.0379989302416282,0.0261809013857398,-0.2001502899280299
315768,315768,0,1686581045,532833099,-4.544847011566162,-32.999961853027344,1.2998378276824951,-0.1163861146920638,0.0562848768193158,-0.1054326641674843
315769,315769,0,1686581046,541388988,-3.554098606109619,-33.286376953125,0.9126852750778198,-0.1288375873698047,0.0672747735227765,-0.1681703923697239
315770,315770,0,1686581047,146630049,-3.136422872543335,-33.672691345214844,0.941348135471344,-0.1086693048987708,0.0579534622525835,-0.2739456251212645
315771,315771,0,1686581047,751708031,-2.664170026779175,-34.02182388305664,0.9546998739242554,-0.1178201185021702,0.0578294960710661,-0.3775547975486791
315772,315772,0,1686581048,155165911,-2.5588300228118896,-34.373722076416016,0.9528080821037292,-0.0701730424171372,0.0184056563368644,-0.5397883167921729
315773,315773,0,1686581048,558707952,-2.5197134017944336,-34.72891998291016,0.9807277321815492,-0.0862485234176637,0.0077250285979473,-0.662046947241113
315774,315774,0,1686581048,962039948,-2.5866661071777344,-35.11295700073242,0.9319248199462892,-0.0563466792160887,-0.0027106720787326,-0.7371681487184409
315775,315775,0,1686581049,163856983,-2.597543954849243,-35.27889633178711,0.8159615993499756,-0.0388814203458555,-0.0095119714319087,-0.8116433372732902
315776,315776,0,1686581049,970657110,-2.926124334335327,-35.99232864379883,0.8076083064079285,-0.0638695205162857,-0.0309401228034392,-0.8685830902932993
315777,315777,0,1686581050,979244947,-3.506022691726685,-36.97890853881836,0.8213458061218262,-0.0824868407401205,-0.0605990336324161,-0.8307127703566674
315778,315778,0,1686581051,987863064,-4.148876667022705,-37.94481658935547,0.7732240557670593,-0.124230514510204,-0.056483278612651,-0.8309229122663545
315779,315779,0,1686581052,794830084,-4.540645599365234,-38.73363876342773,0.8334637880325317,-0.1283833689902442,-0.0427376256503276,-0.7650497992899253
315780,315780,0,1686581053,399945974,-4.538916110992432,-39.24557495117188,0.8575721979141235,-0.1409375696191464,-0.1044192038569154,-0.6468703288114241
315781,315781,0,1686581053,601615906,-4.504397869110107,-39.42008590698242,0.8604245781898499,-0.1398929744921118,-0.1074363502514548,-0.5511003816528482
315782,315782,0,1686581053,803355932,-4.399206161499023,-39.4085807800293,0.8625505566596985,-0.0956622753605496,-0.0838208489773707,-0.4548243673891995
315783,315783,0,1686581054,5166054,-4.279115676879883,-39.39728164672852,0.86830073595047,-0.0807780402092526,-0.0636257031576179,-0.3491491237585411
315784,315784,0,1686581054,206865072,-4.123925685882568,-39.28587341308594,0.8734286427497864,-0.059469648314389,-0.0569348518684987,-0.2491848446155213
315785,315785,0,1686581054,610335112,-3.662529468536377,-38.91350173950195,0.9030076861381532,-0.0052806685837132,-0.0324766212864634,-0.0500697181706911
315786,315786,0,1686581055,215395927,-3.4652321338653564,-38.64649200439453,0.919032633304596,0.0128661469348077,0.0007037168253964,0.0684848752102838
315787,315787,0,1686581055,820554972,-3.4583120346069336,-38.12529373168945,0.9341703057289124,0.0123534330118761,-0.0197306110580917,0.2135929251769155
315788,315788,0,1686581056,224006891,-3.3806469440460205,-37.70137023925781,0.9303744435310364,-0.0181963203936094,0.0074481644273924,0.4012203252358393
315789,315789,0,1686581056,425749063,-3.333114624023437,-37.44295883178711,0.9276859760284424,-0.0437204267650228,-0.0037047423839529,0.4997439758229691
315790,315790,0,1686581057,30889034,-3.1768431663513184,-36.93424606323242,0.8630706667900085,-0.0504416825912829,-0.0069117212767831,0.4094139926702136
315791,315791,0,1686581057,434365034,-3.0144855976104736,-36.56172180175781,0.9647570252418518,-0.0383806799200229,0.0103466558844553,0.5214582870656207
315792,315792,0,1686581058,442934036,-2.5654220581054688,-35.62322998046875,0.9947442412376404,-0.0002227055977769,0.0139470518361879,0.5909032599090566
315793,315793,0,1686581059,249824047,-1.904002070426941,-34.698387145996094,0.9835898876190186,0.0453663765969274,-0.1130766332595118,0.6362454385163393
315794,315794,0,1686581059,451539040,-1.8719404935836792,-34.520938873291016,1.0478557348251345,0.0060909462108146,-0.0668655827125725,0.7329959891657986
315795,315795,0,1686581059,854983091,-1.866207718849182,-33.91615295410156,1.6392345428466797,-0.0930498850915421,0.0147335447404202,0.8636901639787035
315796,315796,0,1686581060,258436918,-2.222642421722412,-33.5915641784668,1.538474678993225,-0.0383026093953086,0.0619901887515093,0.9203692189339288
315797,315797,0,1686581060,661873102,-2.572444438934326,-33.53025436401367,1.4778791666030884,-0.0474015636599586,0.0327309619215794,0.9729934520873698
315798,315798,0,1686581061,468758106,-3.3199636936187744,-33.3958625793457,1.467737317085266,0.0239745218633517,0.0096474115388194,0.9924387956937172
315799,315799,0,1686581062,477344036,-4.349515438079834,-33.19993591308594,1.2762019634246826,0.0216207948031976,0.046599903555633,0.9917377128969554
315800,315800,0,1686581063,485989094,-5.320286273956299,-32.9848518371582,1.1654601097106934,-0.0088510876150027,0.0178912627584895,0.9880269614010389
315801,315801,0,1686581064,494580030,-6.344913482666016,-32.65210723876953,1.0761953592300415,-0.083080063941936,0.0417563084836323,0.9675526160252746
315802,315802,0,1686581065,99714994,-6.971824645996094,-32.456756591796875,0.9706618189811708,-0.066612554507359,0.0673391941014417,0.9866595204145854
315803,315803,0,1686581065,503215075,-7.274818897247314,-32.325714111328125,0.8929517865180969,-0.0578867411747723,0.0466147513777606,0.9696218101791478
315804,315804,0,1686581066,108325005,-7.939409255981445,-32.029598236083984,0.8657503128051758,-0.0562144440924045,0.0495054704244867,0.9902964121127004
315805,315805,0,1686581067,116944075,-8.964179992675781,-31.783971786499023,0.6761478185653687,-0.0471359315482744,0.0981862885720172,0.9891886446002978
315806,315806,0,1686581067,722163916,-9.46411418914795,-31.62777709960937,0.6087817549705505,-0.0512821349152807,0.1278274507876332,0.9654038532856312
315807,315807,0,1686581068,327270031,-10.196701049804688,-31.46714210510254,0.5163407921791077,-0.0450310037804663,0.1045360024098074,0.9861027915505356
315808,315808,0,1686581068,730715036,-10.488704681396484,-31.30659484863281,0.4986084997653961,-0.0538348368202213,0.1379937519311254,0.9580785396560174
315809,315809,0,1686581069,739320993,-11.46185302734375,-30.776315689086918,0.372197151184082,-0.0278173517020674,0.1380049640840725,0.9574659023207874
315810,315810,0,1686581070,344516039,-12.07530689239502,-30.464385986328125,0.2692816853523254,-0.0205499628033563,0.1103983981983847,0.9825970719885264
315811,315811,0,1686581071,353074074,-13.139227867126465,-30.009822845458984,0.1640694439411163,-0.0161018206189402,0.1188591256358438,0.9869537162081832
315812,315812,0,1686581072,361677885,-14.154422760009766,-29.6264591217041,0.0601774491369724,-0.0062604424808471,0.0524349349474896,0.9968975109433084
315813,315813,0,1686581073,370294094,-15.13121509552002,-29.22399139404297,0.019282478839159,0.0221144242185208,0.00579414396482,0.9984347018151776
315814,315814,0,1686581073,975454092,-15.69347858428955,-29.01010131835937,0.0083451215177774,-0.0127748970433653,0.030421884379933,0.979468624798902
315815,315815,0,1686581074,984150887,-16.667999267578125,-28.65247344970703,-0.0138374427333474,-0.0239226486044494,0.0650978699213133,0.971103982080543
315816,315816,0,1686581075,589215040,-17.305667877197266,-28.36297416687012,-0.0184092801064252,-0.0044247625518311,0.0809282345715517,0.9881807146579072
315817,315817,0,1686581075,992710114,-17.647075653076172,-28.190279006958008,0.008789069019258,-0.0153291487437953,0.0546251505337379,0.9678144297532923
315818,315818,0,1686581077,1312971,-18.64713859558105,-27.679161071777344,-0.0489937625825405,-0.0130511095327708,0.0587872306585394,0.9700953299465246
315819,315819,0,1686581077,606471062,-19.277585983276367,-27.356449127197266,-0.0546583458781242,-0.0147100505978435,0.072550922215374,0.9882357737886368
315820,315820,0,1686581078,211608887,-19.76457977294922,-27.04829216003418,-0.0119311725720763,-0.0165951828038181,0.0704715851821207,0.9484275290181134
315821,315821,0,1686581079,220208883,-20.71906852722168,-26.334436416625977,-0.053249042481184,-0.0118575224541383,0.0710981329887718,0.9160600106703248
315822,315822,0,1686581080,228821039,-21.47174644470215,-25.48836326599121,-0.0789839997887611,0.000881406761204,0.0573135435327974,0.8620002763926109
315823,315823,0,1686581080,834033012,-21.66677665710449,-24.90172004699707,-0.1908659934997558,-0.017529514508952,0.0333629964315067,0.8030421219563025
315824,315824,0,1686581081,35681963,-21.71838760375977,-24.692846298217773,-0.1863720118999481,-0.0489784407758122,0.0101114089591413,0.7386940867180533
315825,315825,0,1686581081,237411022,-21.68352508544922,-24.513904571533203,-0.1500647068023681,-0.0406664315642718,0.0415214315468838,0.6582094119744825
315826,315826,0,1686581081,842643976,-21.53216552734375,-23.906185150146484,-0.3109064400196075,-0.0480844522309673,0.0210563993609332,0.5718626974341057
315827,315827,0,1686581082,246090889,-21.240753173828125,-23.53194236755371,-0.3247107863426208,-0.0885149122776453,0.0280886421715387,0.4853258408932854
315828,315828,0,1686581083,254627943,-20.56171989440918,-22.742870330810547,-0.4437769651412964,-0.0914593210132467,0.0221244709044071,0.4015055044604897
315829,315829,0,1686581084,263274908,-19.801233291625977,-22.05278587341309,-0.6066502928733826,-0.1004722313578682,0.0529882179398763,0.3685568838799863
315830,315830,0,1686581085,271888018,-18.96148681640625,-21.441722869873047,-0.5736351013183594,-0.1000512447799652,0.0323039104052373,0.3859187364737381
315831,315831,0,1686581086,78722954,-18.357568740844727,-20.77790069580078,-0.5031363368034363,-0.0853477717065048,0.0350251801309557,0.5074721692445979
315832,315832,0,1686581087,87374926,-18.011274337768555,-19.782100677490234,-0.458487868309021,-0.1073665930530782,0.1023890713449911,0.6173838600758187
315833,315833,0,1686581087,692528963,-17.773290634155273,-19.303585052490234,-0.4606590569019317,-0.0666191658146354,0.1173407804272037,0.5005009614218885
315834,315834,0,1686581088,95999002,-17.5071964263916,-18.85548591613769,-0.4547362625598907,-0.0309190977393024,0.1163540365938878,0.5927232546921627
315835,315835,0,1686581088,701067924,-17.14190101623535,-18.35894203186035,-0.448174387216568,-0.02983745371836,0.0975009130899864,0.497620121915827
315836,315836,0,1686581089,306303024,-16.850793838500977,-17.72076988220215,-0.4422983527183532,-0.0339387267356983,0.0762922812372716,0.6391660502691204
315837,315837,0,1686581089,911415100,-16.54680824279785,-17.18853759765625,-0.5479791760444641,-0.064409100713835,0.0744449208188175,0.5428297267633311
315838,315838,0,1686581090,920015097,-16.06337547302246,-16.2086124420166,-0.520686686038971,-0.0425094073723167,0.0474163639122446,0.5110359812852261
315839,315839,0,1686581091,928636074,-15.510833740234377,-15.136327743530272,-0.5047320127487183,-0.0355027010011481,0.0460198996966813,0.5016445840567062
315840,315840,0,1686581092,937239885,-15.012287139892578,-14.148841857910156,-0.4592423141002655,-0.0130037545302168,0.0519420261070668,0.4955858234690591
315841,315841,0,1686581093,945887089,-14.4635591506958,-13.092239379882812,-0.432731032371521,-0.0996697801513343,0.0569169772285169,0.5258790673244282
315842,315842,0,1686581094,752769947,-14.016767501831056,-12.181614875793455,-0.390260100364685,-0.0883196744607778,0.0022155279514411,0.5966330063649087
315843,315843,0,1686581095,761318922,-13.47214126586914,-11.189221382141112,-0.4280648529529571,-0.1025610684732853,0.0347593649608694,0.6103720080846107
315844,315844,0,1686581096,164940119,-13.225823402404783,-10.84218692779541,-0.4770788252353668,-0.0550813622583566,0.0541372719790075,0.5186823777725991
315845,315845,0,1686581096,769938946,-12.865554809570312,-10.220914840698242,-0.4742644131183624,-0.0576082915920565,0.0622908016111892,0.6160680528849016
315846,315846,0,1686581097,778548002,-12.228456497192385,-9.27169132232666,-0.5086818933486938,-0.0504839993927566,0.0508890728623755,0.5505318747220184
315847,315847,0,1686581098,787149906,-11.55074977874756,-8.375380516052246,-0.5168070793151855,-0.0661588442865291,0.0324953624008842,0.5365441098287965
315848,315848,0,1686581099,795732021,-10.930571556091309,-7.405109405517578,-0.5313312411308289,-0.0868406225885241,0.0597803679434028,0.5462170220891647
315849,315849,0,1686581100,804351091,-10.273642539978027,-6.579134464263916,-0.5868372917175293,-0.0911183291671771,0.0449479469342509,0.538283758040379
315850,315850,0,1686581101,409506083,-9.93104648590088,-6.117248058319092,-0.5997987389564514,-0.1045362073596747,0.0114038524737346,0.4457124377553649
315851,315851,0,1686581102,418128014,-9.24070930480957,-5.332260608673096,-0.6180598735809326,-0.1012725072583926,0.0322930236521041,0.5314118257347136
315852,315852,0,1686581103,426738024,-8.724320411682129,-4.249112606048584,-0.6271604895591736,-0.1103144689135983,0.0484248899573508,0.546309789945479
315853,315853,0,1686581104,435434103,-8.303525924682617,-3.222306251525879,-0.6439779996871948,-0.1119544411552179,0.0647902740563629,0.5515072378967244
315854,315854,0,1686581105,444063902,-7.862573146820068,-2.1202008724212646,-0.66108238697052,-0.1087107113885709,-0.0058290905304506,0.5892526903506131
315855,315855,0,1686581106,452553034,-7.504402160644531,-1.1087018251419067,-0.6326879858970642,-0.1175600098652627,0.0105660301065405,0.5864492629628699
315856,315856,0,1686581106,855989933,-7.485076904296875,-0.7226977944374084,-0.6422173976898193,-0.1065143008366833,0.0287354753967109,0.4911579866487957
315857,315857,0,1686581107,662904978,-6.997607231140137,-0.1857939511537552,-0.6511965394020081,-0.1316203329945018,-0.0035315200901555,0.3312119497918611
315858,315858,0,1686581108,66308022,-6.566094875335693,0.0578456558287143,-0.6409093141555786,-0.0973794849532969,0.0221708580054123,0.2213490337462337
315859,315859,0,1686581108,873245955,-5.484620094299316,0.2341150492429733,-0.4445907473564148,-0.0754398631546821,-0.0229440151885499,0.0390268107099961
315860,315860,0,1686581109,881808043,-5.077452659606934,0.442705899477005,-0.2949171662330627,0.0175857634292146,-0.0469405582675994,-0.0869686645145487
315861,315861,0,1686581110,688692093,-3.9671225547790527,0.2586510777473449,-0.4772045612335205,-0.0228822848190439,-0.0863392069722707,-0.1975963620943498
315862,315862,0,1686581111,92116117,-3.787495374679565,0.1491060703992843,-0.4052616357803345,0.0686486313100953,-0.1206646069883856,-0.3056472404025995
315863,315863,0,1686581111,495611906,-3.429659843444824,-0.0053187739104032,-0.3411559462547302,0.0037638305243817,-0.0898301017271041,-0.1986768121926425
315864,315864,0,1686581112,504252911,-2.262063980102539,-0.4027941524982452,-0.5641719102859497,-0.0282971244583445,-0.0891925459898924,-0.1291354298804393
315865,315865,0,1686581113,512907982,-1.3175435066223145,-0.7444792985916138,-0.1556003838777542,-0.0439722903857515,-0.0423788662710588,-0.0275890871773663
315866,315866,0,1686581114,723107100,-0.3446784913539886,-0.9418450593948364,0.2389649301767349,-0.1137312009188527,-0.0825355683219046,0.0486956331663676
315867,315867,0,1686581115,933439970,0.94670969247818,-0.9277204275131226,0.2669214010238647,-0.1240446254081358,-0.1353528232986572,0.1628307129300043
315868,315868,0,1686581116,639462948,1.501135230064392,-0.5233067274093628,0.3402232825756073,-0.1403184401717084,-0.1013460133619101,0.3214644797601843
315869,315869,0,1686581117,43049097,1.7684571743011477,-0.1849763691425323,0.3856094479560852,-0.1879037299276513,-0.0897667882753709,0.4557112783911255
315870,315870,0,1686581117,648066044,1.9553139209747317,0.3340226411819458,0.4742412567138672,-0.1892067704456732,-0.0981477278208979,0.5555737202779387
315871,315871,0,1686581118,51565886,1.9507179260253904,0.6892264485359192,0.4771303236484527,-0.2283549851533468,-0.0651652577940369,0.6893341321507848
315872,315872,0,1686581118,454982042,1.77001690864563,0.943513572216034,0.4452041983604431,-0.2559498126732185,-0.0477195618230062,0.7658126494535974
315873,315873,0,1686581118,858392954,1.658586859703064,1.1889570951461792,0.3859588801860809,-0.2242252657597679,-0.0095704925595155,0.8340417676794475
315874,315874,0,1686581120,472223997,1.2322468757629397,1.4624119997024536,0.1926342546939849,-0.1441512061890522,0.0083051609809954,0.9027738146593276
315875,315875,0,1686581120,875591993,1.143016338348389,1.4552419185638428,0.206057608127594,-0.1449239840274009,0.0471008634917461,0.9542870722709762
315876,315876,0,1686581121,682528973,1.136901617050171,1.3534783124923706,0.2084679752588272,-0.1504833735299306,0.0064638311591353,0.9109729537984947
315877,315877,0,1686581122,287663937,1.1434617042541504,1.3951246738433838,-0.1598575860261917,-0.2228336812087043,-0.0046431129321013,0.8556021956420418
315878,315878,0,1686581126,725528002,1.1099789142608645,1.3842577934265137,0.1065095141530036,-0.2051117898920961,0.0436141876380212,0.7967783020230197
315879,315879,0,1686581127,330689907,1.2009681463241575,1.354197978973389,0.1561162918806076,-0.213228982305763,0.0083069093069635,0.7218112047178463
