,Unnamed: 0.1,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z,x_calibrated,y_calibrated
0,330886,330886,0,1686579598,184149027,0.0002668510423973,-0.000146997423144,-3.824926898232661e-05,-0.0470251201190439,-0.0059748321180141,0.9847000188489232,55.89795047169096,-54.371784202236285
1,330887,330887,0,1686579600,806530952,-0.114832192659378,-0.0322716161608696,-0.2592631578445434,-0.1095496270132828,-0.1029216517639665,0.975056520953962,55.94035485035251,-54.486673170494385
2,330888,330888,0,1686579604,235791922,-0.0917830169200897,-0.1797993034124374,0.2510372698307037,-0.0036239452721848,-0.1040996848028443,0.99393400913367,56.0590178395385,-54.47234815946872
3,330889,330889,0,1686579604,437582970,-0.0649215057492256,-0.2559474110603332,0.290099561214447,-0.0147135348384857,0.0441380610084607,-0.9923020816712332,56.13379700206366,-54.4487840259499
4,330890,330890,0,1686579604,639221907,-0.0450247935950756,-0.2284394800662994,0.2338594198226928,-0.0045674679855553,0.0220269463299368,-0.9595388774688764,56.11039195310723,-54.42749181464828
5,330891,330891,0,1686579604,841006041,0.0189722720533609,-0.3033965229988098,0.21040640771389,0.0144850121223519,0.0189863007649602,-0.8986762228200799,56.18906692404978,-54.36643539167824
6,330892,330892,0,1686579605,42687893,0.1251481473445892,-0.3995861411094665,0.2272447794675827,0.0122070769596265,0.0075964538693461,-0.8044848602649108,56.28828004371301,-54.26430779001326
7,330893,330893,0,1686579605,244415045,0.2477918565273285,-0.5320994257926941,0.2430826872587204,0.0149202098689934,-0.005210466299217,-0.7253980277708814,56.424441390686326,-54.14718165798082
8,330894,330894,0,1686579605,647906065,0.5392991304397583,-0.7290006875991821,0.2363701611757278,0.0141243439450884,-0.0117055654617952,-0.6071713378716603,56.63286122151715,-53.8637987770773
9,330895,330895,0,1686579606,51337957,0.865318238735199,-1.0104118585586548,0.1928931474685669,0.0117833007685908,-0.0127626470543729,-0.5083116251111076,56.929077946574814,-53.549132404762126
10,330896,330896,0,1686579607,59900045,1.6536965370178225,-1.6626570224761963,0.2565397024154663,0.042102744482068,-0.0509736501622289,-0.4407931529921045,57.60746451192015,-52.78798677457939
11,330897,330897,0,1686579607,866777897,2.074066162109375,-2.2495150566101074,0.3684576451778412,0.0119324321406216,-0.0340501243150609,-0.5523179432388158,58.2031776475287,-52.39217833598825
12,330898,330898,0,1686579608,875421047,2.5718882083892822,-3.1998491287231445,0.3209268152713775,0.0501431413747505,-0.0229656203092086,-0.6028484565390978,59.17375205345907,-51.93273684240402
13,330899,330899,0,1686579609,883972883,2.910738945007324,-4.291284561157227,0.2556692063808441,0.0496877833664171,-0.0045542110144111,-0.6860876275462403,60.279768327062804,-51.63771536708629
14,330900,330900,0,1686579610,690843105,3.2431859970092773,-5.248783111572266,0.1742195636034011,0.0165923507576425,0.0035108873872386,-0.6451504523085191,61.25285540271108,-51.34361661020122
15,330901,330901,0,1686579611,699498892,3.59159255027771,-6.371424674987793,0.1473945528268814,0.078148869763615,0.0366605916267153,-0.7087372823620792,62.38816608989539,-51.04051116888093
16,330902,330902,0,1686579612,708106995,3.8062548637390137,-7.558762073516846,0.1277821809053421,0.0732002480481542,0.0025662749308544,-0.7125331482627032,63.582268381546626,-50.87368137120433
17,330903,330903,0,1686579613,716725111,4.068234443664551,-8.699793815612793,0.0648906156420707,0.0486592369171583,-0.0241352155186513,-0.6945967611180427,64.73455951110599,-50.657475617140115
18,330904,330904,0,1686579614,523580074,4.313507556915283,-9.69143009185791,0.0410351753234863,0.0339317037764036,-0.0303056668263223,-0.6401119807188544,65.73490625973648,-50.45216489483202
19,330905,330905,0,1686579615,330543041,4.495535850524902,-10.681533813476562,0.0302337799221277,0.0806032140704438,-0.0145951753247069,-0.6390293264067537,66.73045149265855,-50.310056097104194
20,330906,330906,0,1686579615,733923912,4.587820529937744,-11.144115447998049,0.0375458039343357,0.0551836220930472,0.0021865278376663,-0.7230419926336968,67.1951514220005,-50.23649508254208
21,330907,330907,0,1686579616,339095116,4.778017044067383,-11.87318992614746,-0.053272720426321,0.0484219037724317,-0.0119244802063546,-0.645276751417609,67.93524795928744,-50.075290123319206
22,330908,330908,0,1686579617,347651958,5.10800838470459,-13.100720405578612,-0.072492592036724,0.0141272912615768,-0.0137732554427956,-0.6271045265830587,69.17401740276094,-49.794845293814824
23,330909,330909,0,1686579617,751095057,5.17117166519165,-13.531858444213867,-0.0272094178944826,0.0462562551757712,-0.0169042825818579,-0.7061261061725417,69.60400149409463,-49.749322986169666
24,330910,330910,0,1686579618,759778976,5.581492424011231,-14.652915954589844,-0.0661275088787078,0.0365635163779216,-0.0073885138128948,-0.6859166475179216,70.74089632891078,-49.38422498598648
25,330911,330911,0,1686579619,364850998,5.76254415512085,-15.351229667663574,-0.1749896705150604,0.062353141158377,-0.0157775448563999,-0.5976632402771669,71.45098361553814,-49.23082191562996
26,330912,330912,0,1686579620,373452902,6.043282508850098,-16.505701065063477,-0.1685182452201843,0.053884596776043,-0.0242622098952702,-0.6265814736075618,72.61342984712196,-48.99679008234102
27,330913,330913,0,1686579621,382088900,6.338110446929932,-17.56736183166504,-0.2482345700263977,0.057925173611336,-0.0136655950107191,-0.6239642970399447,73.68882407462381,-48.74447889802165
28,330914,330914,0,1686579622,592400074,6.735484600067139,-18.69257926940918,-0.255135178565979,0.0820761299688406,0.0097250757428604,-0.6744365980102137,74.82750681678189,-48.392658011347834
29,330915,330915,0,1686579623,601005077,6.867897987365723,-19.355697631835938,-0.3347257971763611,0.1031374267858194,-0.0684844141391339,-0.7655619691909514,75.49885960089891,-48.28659635422093
30,330916,330916,0,1686579624,609643936,7.00617265701294,-20.1898193359375,-0.4005708396434784,0.0725588566200989,-0.0186772869760484,-0.696101835703238,76.34023633412406,-48.181631694100304
31,330917,330917,0,1686579625,819917917,7.418804168701172,-21.11967658996582,-0.4358106553554535,0.08661727012633,-0.0349810841283787,-0.6596337384692915,77.28628105981643,-47.806553554539434
32,330918,330918,0,1686579627,30354977,7.7725958824157715,-22.231014251708984,-0.4896758496761322,0.0578826171817826,-0.0454847450070451,-0.6026829759959262,78.41208917299238,-47.497465862487516
33,330919,330919,0,1686579628,38921118,7.938843727111816,-23.287015914916992,-0.5061629414558411,0.0572480864657608,-0.0520708226118569,-0.6430052798079234,79.47306930638769,-47.373744462158626
34,330920,330920,0,1686579629,47569036,8.124512672424316,-24.32408142089844,-0.5347687005996704,0.0591246860094518,-0.0132824231413297,-0.6385966649166497,80.51663239718573,-47.22979043869444
35,330921,330921,0,1686579630,56097984,8.388284683227539,-25.37147331237793,-0.5485708713531494,0.0297978025017934,-0.0015615563197084,-0.6147426862633942,81.57275519162208,-47.008293486482565
36,330922,330922,0,1686579630,661241055,8.540299415588379,-25.929420471191406,-0.5515149831771851,0.0283303949969865,0.0032449710606974,-0.6926222421950953,82.13555752299933,-46.87883215365079
37,330923,330923,0,1686579631,669832945,8.85104751586914,-26.970001220703125,-0.5567891597747803,0.0021581164791059,0.0151183954703542,-0.6810367067478832,83.18626611954339,-46.61017014397756
38,330924,330924,0,1686579632,678597927,9.161267280578612,-27.929107666015625,-0.5611943602561951,0.0384929973472552,-0.0136494932630655,-0.6582931286078215,84.15562959384044,-46.338763349870284
39,330925,330925,0,1686579633,687128067,9.41526985168457,-28.974987030029297,-0.5662794709205627,0.0198269396744651,0.0259089756142591,-0.6852034730518813,85.20935173056185,-46.127014272073595
40,330926,330926,0,1686579634,695749044,9.633051872253418,-29.99623107910156,-0.5715625286102295,0.0322426179862899,-7.985879268694249e-05,-0.7152781549855892,86.23706725494657,-45.95046383333698
41,330927,330927,0,1686579635,99107981,9.524786949157717,-30.38109588623047,-0.5741811990737915,0.0516264427227026,0.0125103852281013,-0.8086336428751348,86.616822663866,-46.07410696502398
42,330928,330928,0,1686579635,704308987,9.393970489501951,-30.904346466064453,-0.5777486562728882,0.0521144837875488,0.0077429560300651,-0.8908845710773,87.13377966135545,-46.225844631429126
43,330929,330929,0,1686579636,107703924,9.172219276428224,-31.14434814453125,-0.5797842741012573,0.0508914124193016,0.0434286186797599,-0.9319437860386496,87.36447242360936,-46.45705639361261
44,330930,330930,0,1686579636,914588928,8.530896186828613,-31.649065017700195,-0.5840724110603333,0.0641425051675279,0.0753232295230669,-0.9699624795756244,87.84264061989315,-47.11813050031703
45,330931,330931,0,1686579637,923197031,7.489572525024414,-31.9787712097168,-0.5879405736923218,0.0535274057363737,0.0595597753659229,-0.9825310463792932,88.13026538037406,-48.171837780671794
46,330932,330932,0,1686579638,931775093,6.37044095993042,-32.34822082519531,-0.5922951102256775,0.0574509202157574,0.0366668575048156,-0.9796124409343542,88.45446346146807,-49.30488492528694
47,330933,330933,0,1686579639,940433025,5.34642505645752,-32.72439193725586,-0.596673846244812,-0.0105388353634423,0.1203321367134563,-0.9755192872141016,88.78915799169152,-50.343165047154606
48,330934,330934,0,1686579640,545577049,4.744536876678467,-32.92216491699219,-0.5992856621742249,0.0097102295002892,0.0078354492424233,-0.9873695024423974,88.96261174827154,-50.95249865569601
49,330935,330935,0,1686579641,554218054,3.6623764038085938,-33.28408432006836,-0.6038334369659424,0.0248071431381798,-0.0086206847553296,-0.9914434602517468,89.28078246478114,-52.04830121682639
50,330936,330936,0,1686579642,361114025,2.8897244930267334,-33.534645080566406,-0.6070486307144165,0.0467939346182963,-0.0187517003083129,-0.9983581092829678,89.50012454925589,-52.83037799728052
51,330937,330937,0,1686579643,369669914,1.9378602504730225,-33.858062744140625,-0.6111835241317749,0.038720442376022,-8.263367384272124e-05,-0.999045939958422,89.78505632139064,-53.79444517478065
52,330938,330938,0,1686579644,579994917,0.7380726933479309,-34.0206413269043,-0.6146126389503479,-0.0394609755739619,0.0185470948337332,0.997728045441446,89.89962477438252,-54.99976522490736
53,330939,330939,0,1686579645,588638067,-0.243345096707344,-33.999942779541016,-0.6162979602813721,-0.0432728904242142,-0.0050857920220547,0.984915087976348,89.83996761955635,-55.97953240131167
54,330940,330940,0,1686579646,193758965,-0.7246776819229126,-33.91343307495117,-0.6166050434112549,0.0070762410732813,-0.0214867398507982,0.9557886201293866,89.7345086201125,-56.45698666944781
55,330941,330941,0,1686579646,597177029,-1.0402175188064575,-33.7681999206543,-0.6161355376243591,-0.0041561965797741,-0.0329741604712274,0.914677321498724,89.57703215333127,-56.76642682246027
56,330942,330942,0,1686579647,404083967,-1.5665249824523926,-33.25859069824219,-0.6130200028419495,-0.0135194948701429,0.0197603333664129,0.8410344661082311,89.04752453416718,-57.271817794745786
57,330943,330943,0,1686579647,807544947,-1.5826314687728882,-32.8526496887207,-0.6097450852394104,-0.0137135763814785,-0.0024496955338592,0.7677704625938113,88.6417510698904,-57.27159931863872
58,330944,330944,0,1686579649,17923117,-1.7870533466339111,-31.690580368041992,-0.6002176403999329,0.0458648074599902,0.0311970033178028,0.7144453631689097,87.47384420438499,-57.42915880312931
59,330945,330945,0,1686579649,824749947,-1.8482729196548464,-30.851652145385746,-0.5930595397949219,0.0084713979658298,0.0382005733323517,0.6175071783855404,86.63412667731801,-57.45661988164993
60,330946,330946,0,1686579650,833334923,-1.6372082233428955,-29.909189224243164,-0.4167726635932922,0.0499779342258807,-0.0602066583113321,0.5915611241153573,85.69222797623277,-57.208774574849
61,330947,330947,0,1686579651,236871004,-1.6044862270355225,-29.539884567260746,-0.5202864408493042,-0.012274569831834,-0.0582580513821475,0.6953011149659264,85.33110315220374,-57.16066178819871
62,330948,330948,0,1686579652,245399952,-1.4963632822036743,-28.26841163635254,-0.5256434679031372,0.0089797476372946,-0.0623686300782133,0.7556391154869969,84.06737382914207,-57.00145232641981
63,330949,330949,0,1686579653,455705881,-1.73653244972229,-27.03874397277832,-0.4906716048717499,-0.0156253549418858,-0.0238822518071031,0.7784092387961893,82.82914346007183,-57.19214856506509
64,330950,330950,0,1686579654,464394093,-2.0565364360809326,-25.92329216003418,-0.4774144291877746,-0.0426500891717916,-0.0183597194983379,0.8214114857943459,81.7029188327806,-57.46709039710514
65,330951,330951,0,1686579655,472985983,-2.3499538898468018,-24.85569190979004,-0.5120299458503723,-0.0343490880200057,-0.042263555795391,0.7898472171105092,80.62824751255236,-57.71713256913675
66,330952,330952,0,1686579656,481575012,-2.6025550365448,-23.7536849975586,-0.4309578239917755,-0.0739708468429461,-0.0161005511890572,0.7637867537450902,79.51421079474494,-57.925636152126714
67,330953,330953,0,1686579657,490170956,-2.8644070625305176,-22.74004554748535,-0.5260207653045654,0.0159178659934946,0.0166357725348742,0.7432053105227666,78.49811036415629,-58.14598134901878
68,330954,330954,0,1686579658,297053099,-3.120964288711548,-21.89935302734375,-0.4807681143283844,-0.0207035904981104,-0.0799605855440336,0.6448138867781312,77.64665296792276,-58.368754956748816
69,330955,330955,0,1686579658,902268887,-3.337303400039673,-21.192981719970703,-0.4733474850654602,-0.0445651007898328,-0.0357153131753974,0.7276196732430876,76.93297021604126,-58.556541419348214
70,330956,330956,0,1686579659,910842896,-3.5811209678649902,-20.02461814880371,-0.5111297369003296,-0.034550642885813,0.0421439264922328,0.7586884463608532,75.75994232192339,-58.75295406270286
71,330957,330957,0,1686579660,919408083,-3.944234609603882,-18.876859664916992,-0.511858344078064,-0.0202302617223497,0.0310263668700791,0.7897720372709747,74.60057898913371,-59.069594509970415
72,330958,330958,0,1686579661,927988052,-4.317351341247559,-17.625520706176758,-0.5167829990386963,-0.0177746191480307,0.0131047877609847,0.8096578083247069,73.33773319199558,-59.39204037028901
73,330959,330959,0,1686579662,936604023,-4.622197151184082,-16.46976661682129,-0.4968342781066894,0.0046887915630144,-0.032707349797321,0.8265432347295072,72.17152360705364,-59.65025164252167
74,330960,330960,0,1686579663,945262909,-4.868475437164307,-15.3406400680542,-0.5324252843856812,0.0011830417956026,-0.0379927657384973,0.8230879373703617,71.03741187249484,-59.850713230256886
75,330961,330961,0,1686579664,348650932,-4.881766319274902,-14.927233695983888,-0.506113588809967,-0.0198215170740222,-0.0379366373857667,0.733743519031788,70.6229754544261,-59.847506245910054
76,330962,330962,0,1686579665,357260942,-4.973613739013672,-13.792474746704102,-0.5037925243377686,-0.0357264539509085,-0.0725648590573757,0.6797529005752279,69.48721304524588,-59.89364351651773
77,330963,330963,0,1686579666,365931988,-5.053238868713379,-12.634498596191406,-0.480452686548233,-0.037890170599045,-0.0139848933930334,0.6985471097805833,68.32756574858895,-59.92674875198954
78,330964,330964,0,1686579667,374469995,-5.121012210845947,-11.489042282104492,-0.5042150616645813,-0.0506368636582797,-0.0129852540799247,0.6897223369591506,67.18359535104752,-59.948259850589025
79,330965,330965,0,1686579668,383063078,-5.136388301849365,-10.332290649414062,-0.4547925889492035,-0.027103937979615,-0.0135745679253739,0.7134868048437278,66.02622595579767,-59.917359872451094
80,330966,330966,0,1686579669,189956903,-5.373223304748535,-9.339683532714844,-0.486507385969162,-0.0161069120155351,-0.0730464383315749,0.7921085736682454,65.02845078357122,-60.11389866552516
81,330967,330967,0,1686579670,198564053,-5.7132415771484375,-8.20329475402832,-0.4612141251564026,-0.0021007557833807,-0.0196638822063134,0.8069941215646438,63.87984924245178,-60.40806142412761
82,330968,330968,0,1686579671,207155943,-6.100407600402832,-7.098909378051758,-0.4661788642406463,-0.055420744370997,-0.0190367450567609,0.8218341688700296,62.76303817732955,-60.750456165744495
83,330969,330969,0,1686579671,610702038,-6.239096641540527,-6.737950325012207,-0.4637165665626526,-0.0770245619955374,-0.066470943108143,0.7346903372314925,62.39729835433687,-60.874524259219434
84,330970,330970,0,1686579672,619208097,-6.5377116203308105,-5.6239013671875,-0.4526594281196594,-0.0591010402189372,-0.0794418963582237,0.7426679529856156,61.27345226168316,-61.12813919790352
85,330971,330971,0,1686579673,22653103,-6.549513339996338,-5.254675388336182,-0.4700192511081695,-0.0422450411762899,-0.0430780167552289,0.667513062023694,60.905664739910435,-61.12498437274616
86,330972,330972,0,1686579673,627810001,-6.545788764953613,-4.47187089920044,-0.4686396420001983,-0.0442460840618427,-0.0329013468591554,0.5615556171060743,60.12485393075271,-61.08978109794659
87,330973,330973,0,1686579674,31275988,-6.344659805297852,-4.214755058288574,-0.4693862497806549,-0.0303607811882791,-0.0365823870083294,0.4532602253525403,59.876427753950836,-60.878471049174635
88,330974,330974,0,1686579674,636460066,-5.971563339233398,-3.686349391937256,-0.3424469232559204,0.0083075637034785,-0.038989317676331,0.327195250445675,59.35686973622833,-60.485115533234165
89,330975,330975,0,1686579675,39885044,-5.733035087585449,-3.3997890949249268,-0.2994263172149658,-0.0294629540292192,-0.0893447476661219,0.2025364846920923,59.078038442208516,-60.23549021141724
90,330976,330976,0,1686579675,846749067,-5.151419162750244,-3.1026196479797363,-0.2331520318984985,-0.0127718142695289,-0.0460008091524718,0.1028600640959526,58.800954491916066,-59.64275946383777
91,330977,330977,0,1686579677,57183981,-4.197567462921143,-2.676628351211548,-0.2754668295383453,0.0334853982918728,-0.0045876969568501,-0.0470604686579692,58.41645846279773,-58.67232811851052
92,330978,330978,0,1686579677,460511923,-3.7519547939300537,-2.5402495861053467,-0.2346457988023758,-0.0408350902954788,-0.0371179599258965,0.1095700150826983,58.29581795421868,-58.22181834033587
93,330979,330979,0,1686579678,469168901,-2.653141498565674,-2.281263828277588,-0.2170443087816238,0.0390818616387503,-0.0170567188672889,0.2453430054236475,58.08023876375208,-57.11358818737974
94,330980,330980,0,1686579679,477781057,-1.8198537826538088,-1.5588548183441162,-0.0064054196700453,0.0060861110007307,-0.0226008451038779,0.3766424464557775,57.38066618456095,-56.25307111886368
95,330981,330981,0,1686579680,486366034,-1.2617703676223757,-0.5890225172042847,-0.1122468933463096,0.0068950305775446,0.0575870173229415,0.3617205626584939,56.44155866364092,-55.65586030086391
96,330982,330982,0,1686579681,494947910,-0.6199600100517273,0.2296028137207031,0.0639597997069358,0.0334340864229134,0.0425249874354861,0.3515795393546101,55.64036164784055,-54.98260541529007
97,330983,330983,0,1686579682,301924944,-0.2181356847286224,0.869148850440979,0.2093883454799652,0.0535755763973204,-0.0590652695770885,0.2698059513206859,55.010015299974896,-54.5561753477271
98,330984,330984,0,1686579682,705290079,0.122506745159626,1.2062251567840576,0.2412393391132354,0.0416870400658835,0.0198789040994765,0.422548980249857,54.68550512614808,-54.2024272920114
99,330985,330985,0,1686579683,713895082,0.5888891220092773,2.076286554336548,0.3569694757461548,-0.0411568854953887,-0.0657246920660057,0.5209129436157275,53.82949487878718,-53.70205837047113
100,330986,330986,0,1686579684,520797968,0.9658858776092528,3.0642683506011963,0.3982041180133819,-0.0121996440927872,-0.0298475494285503,0.6061393908715053,52.856587317949014,-53.28585343655581
101,330987,330987,0,1686579685,327637911,1.2742916345596311,3.9709360599517822,0.5380367636680603,-0.0223443109008216,-0.0490213873417585,0.4706242944587235,51.95637627229887,-52.94198926978298
102,330988,330988,0,1686579686,134526014,1.7504217624664309,4.619658946990967,0.5450983047485352,-0.0281352988859023,-0.0839861939523231,0.3313247937497698,51.32781379448333,-52.44019422209955
103,330989,330989,0,1686579686,739670992,2.209311008453369,5.02308988571167,0.549950122833252,-0.0069072497022258,-0.093440465333694,0.2199837540975799,50.94338052485812,-51.96548101558038
104,330990,330990,0,1686579687,344906092,2.753371000289917,5.308906555175781,0.5582643151283264,0.0572297905881671,-0.0138763108188403,0.0830217534876081,50.67946651954664,-51.41041723266052
105,330991,330991,0,1686579688,353465080,3.6562154293060303,5.557570934295654,0.5761901140213013,0.0209527551617702,-0.0356230998324694,-0.0847913894801057,50.46635583788789,-50.49841138842936
106,330992,330992,0,1686579688,757045984,3.9529175758361816,5.395235538482666,0.5777870416641235,0.0750125978866935,-0.03275502616403,-0.2518716196167629,50.64002273035989,-50.208492578778014
107,330993,330993,0,1686579689,160357952,4.22370719909668,5.277885913848877,0.5804166793823242,0.0342536193355586,-0.0304433676356302,-0.3659337985589989,50.767722387102125,-49.94266093641512
108,330994,330994,0,1686579689,563772917,4.475144386291504,5.009582996368408,0.5827243328094482,0.0421121825125832,-0.02246192447943,-0.4896578382935365,51.04525158863707,-49.70223631180534
109,330995,330995,0,1686579690,370708942,4.766111373901367,4.244992733001709,0.5754584074020386,0.0424278295418894,-0.0003554752108068,-0.5797152977892976,51.81997493067691,-49.4422262458397
110,330996,330996,0,1686579691,379389048,5.111822128295898,3.220044136047364,0.5624976754188538,0.0097993737818274,0.0109870625864219,-0.5798305736097993,52.856926126355,-49.13795984001499
111,330997,330997,0,1686579691,984431028,5.516327381134033,2.7982897758483887,0.5610703825950623,-0.0186940368272295,0.0178466022791662,-0.4865147354459886,53.29384410705585,-48.75074579277231
112,330998,330998,0,1686579692,387856960,5.911693572998047,2.665172576904297,0.5652511119842529,-0.0424806249636602,0.0301319663680605,-0.3586447744457732,53.442147159355834,-48.36108294352107
113,330999,330999,0,1686579692,993029118,6.574633598327637,2.602597236633301,0.56797194480896,-0.0053359608491129,0.0557932370724118,-0.1800254789510404,53.53082801788642,-47.70122122437181
114,331000,331000,0,1686579693,396608114,6.982271671295166,2.649300575256348,0.5768826007843018,-0.0080227538943574,0.0399165938949364,-0.0389610837498955,53.49996899000108,-47.29208878996359
115,331001,331001,0,1686579694,606791019,8.17333984375,2.665688753128052,0.5810168981552124,0.0201702926459418,0.0205468362002302,-0.0158013844757967,53.53084338218753,-46.10136545354452
116,331002,331002,0,1686579695,615401983,9.25955581665039,2.828653812408448,0.5875934362411499,0.0618509534422838,0.0296921160307001,0.0421442866485438,53.4111824444993,-45.009524929738745
117,331003,331003,0,1686579696,624053001,10.285828590393066,3.073870897293091,0.5956580638885498,0.0024344256309875,0.0009084657388431,0.0604072413235767,53.20699737084653,-43.974277594817394
118,331004,331004,0,1686579697,632636070,11.450645446777344,3.3251748085021973,0.6033744215965271,0.0239728091866746,-0.0177466111487878,0.1445053239985303,53.00228109815268,-42.80035361794492
119,331005,331005,0,1686579698,641216040,12.5455961227417,3.718601942062378,0.6147263050079346,0.0440162761731624,-0.0063122324599231,0.1325030262984694,52.652797499051644,-41.690540901211065
120,331006,331006,0,1686579699,44656992,12.924177169799805,3.797924518585205,0.6197279691696167,0.0577191019597894,0.0011111246937308,0.0242007356777565,52.58846696614783,-41.309108172888045
121,331007,331007,0,1686579700,53268909,14.008039474487305,4.083034038543701,0.627637505531311,-0.016621935195059,-0.0232496991736289,0.0070551884953036,52.34679126533171,-40.21471320598377
122,331008,331008,0,1686579701,61894894,15.08063793182373,4.472640037536621,0.6382455825805664,0.0206480776457737,0.0243501902065767,-0.0760853231453727,52.000271616502346,-39.127383957474635
123,331009,331009,0,1686579702,70493937,16.180131912231445,4.637532711029053,0.6417649984359741,0.0142052332437459,0.0342972587656994,-0.16966231923368,51.87939314711956,-38.02218222994035
124,331010,331010,0,1686579702,877520084,17.012121200561523,4.566219806671143,0.6392122507095337,0.0266041887011375,0.0064206963686241,-0.2771854837713079,51.98383024866561,-37.19373341642577
125,331011,331011,0,1686579703,886039019,18.025936126708984,4.242243766784668,0.6271088123321533,-0.0123940079671863,-0.0018225645817109,-0.2454551926662545,52.348105076542886,-36.1937206427077
126,331012,331012,0,1686579704,894632101,19.10236358642578,3.980769157409668,0.615599513053894,0.0186130280666624,0.026085464451535,-0.2088961229324852,52.652492830846754,-35.12863596780948
127,331013,331013,0,1686579705,903230906,20.263891220092773,3.8049612045288086,0.6051191687583923,-0.0144045238215131,0.0708294702780202,-0.1147970520297917,52.874756244684086,-33.97508079615186
